source,participant,subj_values,Model,Meaning,Task,Condition,Stem
original_meaning_2afc_data_cond3_novel_stem_subj_means,567835,0.25,original_meaning_2afc_data_cond3_novel_stem,original,2afc,cond3,novel
original_meaning_2afc_data_cond3_novel_stem_subj_means,610842,0.5,original_meaning_2afc_data_cond3_novel_stem,original,2afc,cond3,novel
original_meaning_2afc_data_cond3_novel_stem_subj_means,649153,0.625,original_meaning_2afc_data_cond3_novel_stem,original,2afc,cond3,novel
original_meaning_2afc_data_cond3_novel_stem_subj_means,692032,0.5,original_meaning_2afc_data_cond3_novel_stem,original,2afc,cond3,novel
original_meaning_2afc_data_cond3_novel_stem_subj_means,706413,1,original_meaning_2afc_data_cond3_novel_stem,original,2afc,cond3,novel
original_meaning_2afc_data_cond3_novel_stem_subj_means,722527,0.5,original_meaning_2afc_data_cond3_novel_stem,original,2afc,cond3,novel
original_meaning_2afc_data_cond3_novel_stem_subj_means,780425,0.3333333333333333,original_meaning_2afc_data_cond3_novel_stem,original,2afc,cond3,novel
original_meaning_2afc_data_cond3_novel_stem_subj_means,791629,0.375,original_meaning_2afc_data_cond3_novel_stem,original,2afc,cond3,novel
original_meaning_2afc_data_cond3_novel_stem_subj_means,808694,0.6666666666666666,original_meaning_2afc_data_cond3_novel_stem,original,2afc,cond3,novel
original_meaning_2afc_data_cond3_novel_stem_subj_means,814040,0.5,original_meaning_2afc_data_cond3_novel_stem,original,2afc,cond3,novel
original_meaning_2afc_data_cond3_novel_stem_subj_means,828936,0.5,original_meaning_2afc_data_cond3_novel_stem,original,2afc,cond3,novel
original_meaning_2afc_data_cond3_novel_stem_subj_means,833721,0.42857142857142855,original_meaning_2afc_data_cond3_novel_stem,original,2afc,cond3,novel
original_meaning_2afc_data_cond3_novel_stem_subj_means,904940,0.8,original_meaning_2afc_data_cond3_novel_stem,original,2afc,cond3,novel
original_meaning_2afc_data_cond3_novel_stem_subj_means,979237,0.5,original_meaning_2afc_data_cond3_novel_stem,original,2afc,cond3,novel
original_meaning_2afc_data_cond3_novel_stem_subj_means,980703,0.5714285714285714,original_meaning_2afc_data_cond3_novel_stem,original,2afc,cond3,novel
original_meaning_2afc_data_cond3_novel_stem_subj_means,983166,0.2,original_meaning_2afc_data_cond3_novel_stem,original,2afc,cond3,novel
original_meaning_comprehension_data_cond1_familiar_stem_subj_means,10491,0,original_meaning_comprehension_data_cond1_familiar_stem,original,comprehension,cond1,familiar
original_meaning_comprehension_data_cond1_familiar_stem_subj_means,39146,1,original_meaning_comprehension_data_cond1_familiar_stem,original,comprehension,cond1,familiar
original_meaning_comprehension_data_cond1_familiar_stem_subj_means,49522,0,original_meaning_comprehension_data_cond1_familiar_stem,original,comprehension,cond1,familiar
original_meaning_comprehension_data_cond1_familiar_stem_subj_means,64196,0.5714285714285714,original_meaning_comprehension_data_cond1_familiar_stem,original,comprehension,cond1,familiar
original_meaning_comprehension_data_cond1_familiar_stem_subj_means,66002,0.6363636363636364,original_meaning_comprehension_data_cond1_familiar_stem,original,comprehension,cond1,familiar
original_meaning_comprehension_data_cond1_familiar_stem_subj_means,112108,1,original_meaning_comprehension_data_cond1_familiar_stem,original,comprehension,cond1,familiar
original_meaning_comprehension_data_cond1_familiar_stem_subj_means,145601,1,original_meaning_comprehension_data_cond1_familiar_stem,original,comprehension,cond1,familiar
original_meaning_comprehension_data_cond1_familiar_stem_subj_means,183053,0.5555555555555556,original_meaning_comprehension_data_cond1_familiar_stem,original,comprehension,cond1,familiar
original_meaning_comprehension_data_cond1_familiar_stem_subj_means,237233,0.8333333333333334,original_meaning_comprehension_data_cond1_familiar_stem,original,comprehension,cond1,familiar
original_meaning_comprehension_data_cond1_familiar_stem_subj_means,275912,0.8333333333333334,original_meaning_comprehension_data_cond1_familiar_stem,original,comprehension,cond1,familiar
original_meaning_comprehension_data_cond1_familiar_stem_subj_means,337780,0.42857142857142855,original_meaning_comprehension_data_cond1_familiar_stem,original,comprehension,cond1,familiar
original_meaning_comprehension_data_cond1_familiar_stem_subj_means,375898,1,original_meaning_comprehension_data_cond1_familiar_stem,original,comprehension,cond1,familiar
original_meaning_comprehension_data_cond1_familiar_stem_subj_means,439037,0.4444444444444444,original_meaning_comprehension_data_cond1_familiar_stem,original,comprehension,cond1,familiar
original_meaning_comprehension_data_cond1_familiar_stem_subj_means,455957,1,original_meaning_comprehension_data_cond1_familiar_stem,original,comprehension,cond1,familiar
original_meaning_comprehension_data_cond1_familiar_stem_subj_means,484560,0,original_meaning_comprehension_data_cond1_familiar_stem,original,comprehension,cond1,familiar
original_meaning_comprehension_data_cond1_familiar_stem_subj_means,499937,1,original_meaning_comprehension_data_cond1_familiar_stem,original,comprehension,cond1,familiar
original_meaning_comprehension_data_cond1_familiar_stem_subj_means,504285,0.5833333333333334,original_meaning_comprehension_data_cond1_familiar_stem,original,comprehension,cond1,familiar
original_meaning_comprehension_data_cond1_familiar_stem_subj_means,516480,0.6666666666666666,original_meaning_comprehension_data_cond1_familiar_stem,original,comprehension,cond1,familiar
original_meaning_comprehension_data_cond1_familiar_stem_subj_means,524572,1,original_meaning_comprehension_data_cond1_familiar_stem,original,comprehension,cond1,familiar
original_meaning_comprehension_data_cond1_familiar_stem_subj_means,581431,0.6666666666666666,original_meaning_comprehension_data_cond1_familiar_stem,original,comprehension,cond1,familiar
original_meaning_comprehension_data_cond1_familiar_stem_subj_means,618798,0.5,original_meaning_comprehension_data_cond1_familiar_stem,original,comprehension,cond1,familiar
original_meaning_comprehension_data_cond1_familiar_stem_subj_means,669582,0.5,original_meaning_comprehension_data_cond1_familiar_stem,original,comprehension,cond1,familiar
original_meaning_comprehension_data_cond1_familiar_stem_subj_means,695258,0.8571428571428571,original_meaning_comprehension_data_cond1_familiar_stem,original,comprehension,cond1,familiar
original_meaning_comprehension_data_cond1_familiar_stem_subj_means,697965,0.6,original_meaning_comprehension_data_cond1_familiar_stem,original,comprehension,cond1,familiar
original_meaning_comprehension_data_cond1_familiar_stem_subj_means,728095,0.5454545454545454,original_meaning_comprehension_data_cond1_familiar_stem,original,comprehension,cond1,familiar
original_meaning_comprehension_data_cond1_familiar_stem_subj_means,757339,1,original_meaning_comprehension_data_cond1_familiar_stem,original,comprehension,cond1,familiar
original_meaning_comprehension_data_cond1_familiar_stem_subj_means,795819,0.5,original_meaning_comprehension_data_cond1_familiar_stem,original,comprehension,cond1,familiar
original_meaning_comprehension_data_cond1_familiar_stem_subj_means,819354,0.6,original_meaning_comprehension_data_cond1_familiar_stem,original,comprehension,cond1,familiar
original_meaning_comprehension_data_cond1_familiar_stem_subj_means,870704,0.4444444444444444,original_meaning_comprehension_data_cond1_familiar_stem,original,comprehension,cond1,familiar
original_meaning_comprehension_data_cond1_familiar_stem_subj_means,872729,0.6,original_meaning_comprehension_data_cond1_familiar_stem,original,comprehension,cond1,familiar
original_meaning_comprehension_data_cond1_familiar_stem_subj_means,877250,1,original_meaning_comprehension_data_cond1_familiar_stem,original,comprehension,cond1,familiar
original_meaning_comprehension_data_cond1_familiar_stem_subj_means,879226,1,original_meaning_comprehension_data_cond1_familiar_stem,original,comprehension,cond1,familiar
original_meaning_comprehension_data_cond1_familiar_stem_subj_means,916209,0.7272727272727273,original_meaning_comprehension_data_cond1_familiar_stem,original,comprehension,cond1,familiar
original_meaning_comprehension_data_cond1_familiar_stem_subj_means,949821,0.6363636363636364,original_meaning_comprehension_data_cond1_familiar_stem,original,comprehension,cond1,familiar
original_meaning_comprehension_data_cond1_novel_stem_subj_means,10491,0.2,original_meaning_comprehension_data_cond1_novel_stem,original,comprehension,cond1,novel
original_meaning_comprehension_data_cond1_novel_stem_subj_means,39146,1,original_meaning_comprehension_data_cond1_novel_stem,original,comprehension,cond1,novel
original_meaning_comprehension_data_cond1_novel_stem_subj_means,49522,0.3333333333333333,original_meaning_comprehension_data_cond1_novel_stem,original,comprehension,cond1,novel
original_meaning_comprehension_data_cond1_novel_stem_subj_means,64196,0.6,original_meaning_comprehension_data_cond1_novel_stem,original,comprehension,cond1,novel
original_meaning_comprehension_data_cond1_novel_stem_subj_means,66002,0.6666666666666666,original_meaning_comprehension_data_cond1_novel_stem,original,comprehension,cond1,novel
original_meaning_comprehension_data_cond1_novel_stem_subj_means,112108,0.9166666666666666,original_meaning_comprehension_data_cond1_novel_stem,original,comprehension,cond1,novel
original_meaning_comprehension_data_cond1_novel_stem_subj_means,145601,1,original_meaning_comprehension_data_cond1_novel_stem,original,comprehension,cond1,novel
original_meaning_comprehension_data_cond1_novel_stem_subj_means,183053,0.4,original_meaning_comprehension_data_cond1_novel_stem,original,comprehension,cond1,novel
original_meaning_comprehension_data_cond1_novel_stem_subj_means,237233,0.9166666666666666,original_meaning_comprehension_data_cond1_novel_stem,original,comprehension,cond1,novel
original_meaning_comprehension_data_cond1_novel_stem_subj_means,275912,0.8,original_meaning_comprehension_data_cond1_novel_stem,original,comprehension,cond1,novel
original_meaning_comprehension_data_cond1_novel_stem_subj_means,337780,1,original_meaning_comprehension_data_cond1_novel_stem,original,comprehension,cond1,novel
original_meaning_comprehension_data_cond1_novel_stem_subj_means,375898,1,original_meaning_comprehension_data_cond1_novel_stem,original,comprehension,cond1,novel
original_meaning_comprehension_data_cond1_novel_stem_subj_means,439037,0.42857142857142855,original_meaning_comprehension_data_cond1_novel_stem,original,comprehension,cond1,novel
original_meaning_comprehension_data_cond1_novel_stem_subj_means,455957,1,original_meaning_comprehension_data_cond1_novel_stem,original,comprehension,cond1,novel
original_meaning_comprehension_data_cond1_novel_stem_subj_means,484560,0.5,original_meaning_comprehension_data_cond1_novel_stem,original,comprehension,cond1,novel
original_meaning_comprehension_data_cond1_novel_stem_subj_means,499937,0.875,original_meaning_comprehension_data_cond1_novel_stem,original,comprehension,cond1,novel
original_meaning_comprehension_data_cond1_novel_stem_subj_means,504285,0.5,original_meaning_comprehension_data_cond1_novel_stem,original,comprehension,cond1,novel
original_meaning_comprehension_data_cond1_novel_stem_subj_means,516480,0.5714285714285714,original_meaning_comprehension_data_cond1_novel_stem,original,comprehension,cond1,novel
original_meaning_comprehension_data_cond1_novel_stem_subj_means,524572,0.7272727272727273,original_meaning_comprehension_data_cond1_novel_stem,original,comprehension,cond1,novel
original_meaning_comprehension_data_cond1_novel_stem_subj_means,581431,0.7272727272727273,original_meaning_comprehension_data_cond1_novel_stem,original,comprehension,cond1,novel
original_meaning_comprehension_data_cond1_novel_stem_subj_means,669582,0.5,original_meaning_comprehension_data_cond1_novel_stem,original,comprehension,cond1,novel
original_meaning_comprehension_data_cond1_novel_stem_subj_means,695258,1,original_meaning_comprehension_data_cond1_novel_stem,original,comprehension,cond1,novel
original_meaning_comprehension_data_cond1_novel_stem_subj_means,697965,0.5,original_meaning_comprehension_data_cond1_novel_stem,original,comprehension,cond1,novel
original_meaning_comprehension_data_cond1_novel_stem_subj_means,728095,0.6666666666666666,original_meaning_comprehension_data_cond1_novel_stem,original,comprehension,cond1,novel
original_meaning_comprehension_data_cond1_novel_stem_subj_means,757339,1,original_meaning_comprehension_data_cond1_novel_stem,original,comprehension,cond1,novel
original_meaning_comprehension_data_cond1_novel_stem_subj_means,795819,0.45454545454545453,original_meaning_comprehension_data_cond1_novel_stem,original,comprehension,cond1,novel
original_meaning_comprehension_data_cond1_novel_stem_subj_means,819354,0.8,original_meaning_comprehension_data_cond1_novel_stem,original,comprehension,cond1,novel
original_meaning_comprehension_data_cond1_novel_stem_subj_means,870704,0.6666666666666666,original_meaning_comprehension_data_cond1_novel_stem,original,comprehension,cond1,novel
original_meaning_comprehension_data_cond1_novel_stem_subj_means,872729,0.5,original_meaning_comprehension_data_cond1_novel_stem,original,comprehension,cond1,novel
original_meaning_comprehension_data_cond1_novel_stem_subj_means,877250,0.8888888888888888,original_meaning_comprehension_data_cond1_novel_stem,original,comprehension,cond1,novel
original_meaning_comprehension_data_cond1_novel_stem_subj_means,879226,1,original_meaning_comprehension_data_cond1_novel_stem,original,comprehension,cond1,novel
original_meaning_comprehension_data_cond1_novel_stem_subj_means,916209,0.7272727272727273,original_meaning_comprehension_data_cond1_novel_stem,original,comprehension,cond1,novel
original_meaning_comprehension_data_cond1_novel_stem_subj_means,949821,0.5,original_meaning_comprehension_data_cond1_novel_stem,original,comprehension,cond1,novel
original_meaning_comprehension_data_cond2_familiar_stem_subj_means,49871,0.5,original_meaning_comprehension_data_cond2_familiar_stem,original,comprehension,cond2,familiar
original_meaning_comprehension_data_cond2_familiar_stem_subj_means,56352,1,original_meaning_comprehension_data_cond2_familiar_stem,original,comprehension,cond2,familiar
original_meaning_comprehension_data_cond2_familiar_stem_subj_means,118797,0.9,original_meaning_comprehension_data_cond2_familiar_stem,original,comprehension,cond2,familiar
original_meaning_comprehension_data_cond2_familiar_stem_subj_means,142467,1,original_meaning_comprehension_data_cond2_familiar_stem,original,comprehension,cond2,familiar
original_meaning_comprehension_data_cond2_familiar_stem_subj_means,150106,1,original_meaning_comprehension_data_cond2_familiar_stem,original,comprehension,cond2,familiar
original_meaning_comprehension_data_cond2_familiar_stem_subj_means,167821,0.8571428571428571,original_meaning_comprehension_data_cond2_familiar_stem,original,comprehension,cond2,familiar
original_meaning_comprehension_data_cond2_familiar_stem_subj_means,208147,1,original_meaning_comprehension_data_cond2_familiar_stem,original,comprehension,cond2,familiar
original_meaning_comprehension_data_cond2_familiar_stem_subj_means,279453,1,original_meaning_comprehension_data_cond2_familiar_stem,original,comprehension,cond2,familiar
original_meaning_comprehension_data_cond2_familiar_stem_subj_means,311083,0.5833333333333334,original_meaning_comprehension_data_cond2_familiar_stem,original,comprehension,cond2,familiar
original_meaning_comprehension_data_cond2_familiar_stem_subj_means,316219,0.5454545454545454,original_meaning_comprehension_data_cond2_familiar_stem,original,comprehension,cond2,familiar
original_meaning_comprehension_data_cond2_familiar_stem_subj_means,323058,1,original_meaning_comprehension_data_cond2_familiar_stem,original,comprehension,cond2,familiar
original_meaning_comprehension_data_cond2_familiar_stem_subj_means,330170,1,original_meaning_comprehension_data_cond2_familiar_stem,original,comprehension,cond2,familiar
original_meaning_comprehension_data_cond2_familiar_stem_subj_means,333042,0.6666666666666666,original_meaning_comprehension_data_cond2_familiar_stem,original,comprehension,cond2,familiar
original_meaning_comprehension_data_cond2_familiar_stem_subj_means,333275,0.16666666666666666,original_meaning_comprehension_data_cond2_familiar_stem,original,comprehension,cond2,familiar
original_meaning_comprehension_data_cond2_familiar_stem_subj_means,358678,0.09090909090909091,original_meaning_comprehension_data_cond2_familiar_stem,original,comprehension,cond2,familiar
original_meaning_comprehension_data_cond2_familiar_stem_subj_means,375011,0.6,original_meaning_comprehension_data_cond2_familiar_stem,original,comprehension,cond2,familiar
original_meaning_comprehension_data_cond2_familiar_stem_subj_means,380268,0.6666666666666666,original_meaning_comprehension_data_cond2_familiar_stem,original,comprehension,cond2,familiar
